연번,시도청,경찰서,관서명,구분,전화번호,주소,위도,경도
1821,경북청,성주,초전,파출소,054-932-8112,경상북도 성주군 초전면 대장길 111,35.974763699882,128.263564715024
1822,경북청,성주,선남,파출소,054-932-1112,경상북도 성주군 선남면 관화길 90,35.9013033775891,128.351702748261
1823,경북청,성주,용암,파출소,054-932-2112,경상북도 성주군 용암면 운용로 1025,35.8353910852271,128.336917317688
1824,경북청,성주,중부,지구대,054-932-0112,경상북도 성주군 성주읍 성밖숲길 151,35.9174673325884,128.291406051754
1825,경북청,청송,진보,파출소,054-874-2112,경상북도 청송군 진보면 진보로 129 ,36.5288711797653,129.04586201247
1826,경북청,청송,주왕산,파출소,054-873-2112,경상북도 청송군 주왕산면 이전앞길 5,36.3569168154606,129.159698051028
1827,경북청,청송,현동,파출소,054-872-8112,경상북도 청송군 현동면 청송로 2667,36.2900214368944,129.018688346268
1828,경북청,청송,안덕,파출소,054-872-0112,경상북도 청송군 안덕면 안덕로 95,36.2900435169486,128.961233795698
1829,경북청,청송,현서,파출소,054-872-5112,경상북도 청송군 현서면 구산동로 43,36.2766732956942,128.897389683775
1830,경북청,청송,청송,파출소,054-872-9112,경상북도 청송군 청송읍 금월로 231,36.4296093470126,129.055324147548
1831,경북청,청송,부남,파출소,054-872-4112,경상북도 청송군 부남면 대전로 127,36.3452692808921,129.06390751326
1832,경북청,영양,입암,파출소,054-682-4112,경상북도 영양군 입암면 입암로 72,36.5912844733025,129.089455180829
1833,경북청,영양,석보,파출소,054-682-5112,경상북도 영양군 석보면 원리길 15,36.5573680381229,129.124820234424
1834,경북청,영양,수비,파출소,054-682-7112,경상북도 영양군 수비면 한티로 459 ,36.7663898007153,129.198098252019
1835,경북청,영양,청기,파출소,054-682-8112,경상북도 영양군 청기면 청기1길 9-6,36.661415020428,129.062464632527
1836,경북청,영양,영양,파출소,054-683-3112,경상북도 영양군 영양읍 동서대로 29,36.6631213386292,129.11221281857
1837,경북청,고령,성산,파출소,054-954-4112,경상북도 고령군 성산면 성산로 954,35.750831777573,128.365933295926
1838,경북청,고령,다산,파출소,054-955-6112,경상북도 고령군 다산면 평리1길 15-1,,
1839,경북청,고령,대가야,지구대,054-954-0112,경상북도 고령군 대가야읍 시장길 1길 5,35.7296951914432,128.268754620542
1840,경북청,고령,쌍림,파출소,054-955-0223,경상북도 고령군 대가야읍 대가야로 610,,
1841,경북청,울릉,도동,파출소,054-790-3332,경상북도 울릉군 울릉읍 도동4길4,37.483768124418,130.904905364134
1842,경북청,울릉,저동,파출소,054-790-3338,경상북도 울릉군 울릉읍 봉래길30-2,,
1843,경북청,울릉,서면,파출소,054-790-3333,경상북도 울릉군 서면 남양4길37,37.4678806194028,130.838171498211
1844,경북청,울릉,북면,파출소,054-790-3335,경상북도 울릉군 북면 천부1길20,37.5412664370526,130.874285698236
1845,경남청,창원중부,신월,지구대,055-285-0112,경상남도 창원시 성산구  신사로45번길 35,35.2275978152347,128.692679644013
1846,경남청,창원중부,가음정,지구대,055-282-1209,경상남도 창원시 성산구  원이대로863번길 22 ,35.2084001842104,128.697497907835
1847,경남청,창원중부,중앙,파출소,055-283-0113,경상남도 창원시 성산구  원이대로566번길 27-19,35.2268020500266,128.67646071066
1848,경남청,창원중부,반송,파출소,055-282-0112,경상남도 창원시 성산구  원이대로473번길 17,35.2354615397481,128.66993376306
1849,경남청,창원중부,사파,파출소,055-263-1142,경상남도 창원시 성산구  대암로 113 ,35.2156167717165,128.708802484915
1850,경남청,창원중부,신촌,파출소,055-286-0112,경상남도 창원시 성산구  봉양로 408,35.2075410362692,128.627040165375
1851,경남청,창원서부,명곡,지구대,055-288-0112,경상남도 창원시 의창구 원이대로261번길 16-19,35.2443142389462,128.651137797202
1852,경남청,창원서부,의창,파출소,055-291-1112,경상남도 창원시 의창구 의창대로266번길 11,35.2601150501917,128.627616433841
1853,경남청,창원서부,팔용,파출소,055-273-1212,경상남도 창원시 의창구 창원대로397번길 30,35.236608154099,128.643366232725
1854,경남청,창원서부,동읍,파출소,055-291-3112,경상남도 창원시 의창구 동읍 의창대로 902,35.2787211425416,128.689294563941
1855,경남청,창원서부,북면,파출소,055-298-0112,경상남도 창원시 의창구 북면 동전리 700-11,35.3177474802142,128.602811210024
1856,경남청,창원서부,대산,파출소,055-291-4112,경상남도 창원시 의창구 대산면 진산대로 415,35.3368076906176,128.708552409556
1857,경남청,마산중부,신마산,지구대,055-240-2101,경상남도 창원시 마산합포구  문화남5길 52,35.1844381877123,128.557535974086
1858,경남청,마산중부,완월,파출소,055-240-2102,경상남도 창원시 마산합포구 중앙남11길 12,35.1920734377353,128.563541464605
1859,경남청,마산중부,남성,파출소,055-240-2103,경상남도 창원시 마산합포구  3·15대로 295,35.2032274179911,128.570180635115
1860,경남청,마산중부,오동,파출소,055-240-2104,경상남도 창원시 마산합포구  천하장사로 111,35.2119739558474,128.574827028154
1861,경남청,마산중부,교방,파출소,055-240-2105,경상남도 창원시 마산합포구 교방서1길 40,35.2130321639556,128.564591983911
1862,경남청,마산중부,구산,파출소,055-240-2106,경상남도 창원시 마산합포구 구산면 구산로562,35.1202147125787,128.580267227405
1863,경남청,마산중부,진동,파출소,055-240-2107,경상남도 창원시 마산합포구 진동면 삼진의거대로 661 ,35.1171620311253,128.489235910148
1864,경남청,마산중부,진전,파출소,055-240-2108,경상남도 창원시 마산합포구 진전면 대실로 156,35.1021396113644,128.41911878798
1865,경남청,마산동부,합성,지구대,055-296-0112,경상남도 창원시 마산회원구  합성남8길 21,35.2384630785335,128.585673818045
1866,경남청,마산동부,양덕,지구대,055-293-0112,경상남도 창원시 마산회원구 봉양로 35,35.2216748733828,128.591081465671
1867,경남청,마산동부,석전,파출소,055-255-0112,경상남도 창원시 마산회원구 석전동6길 20,35.2306909157881,128.575304059167
1868,경남청,마산동부,산호,파출소,055-241-0112,경상남도 창원시 마산합포구 산호북15길 1,35.2180604825795,128.581860609942
1869,경남청,마산동부,회원,파출소,055-252-0112,경상남도 창원시 마산회원구 회원남25길 73,35.2182249887901,128.564425993147
1870,경남청,마산동부,삼계,파출소,055-231-0112,경상남도 창원시 마산회원구 내서읍 삼계로 32,35.23218661611,128.501290316417
1871,경남청,마산동부,중리,파출소,055-232-0112,경상남도 창원시 마산회원구 내서읍 호원로164,35.2490670687601,128.523691703492
1872,경남청,진주,비봉,지구대,055-743-0112,경상남도 진주시 비봉로33번길 2 ,35.1937663009832,128.080613895175
1873,경남청,진주,상대,지구대,055-754-0113,경상남도 진주시 동진로 263,35.1804391908103,128.119941694256
1874,경남청,진주,남강,지구대,055-747-0113,경상남도 진주시 창렬로7번길 12,35.1895981281055,128.072088032159
1875,경남청,진주,진양호,지구대,055-747-0112,경상남도 진주시 평거로 42,35.1738500610829,128.065178053083
1876,경남청,진주,하대,지구대,055-753-0112,경상남도 진주시 대신로 323-6,35.1894081417944,128.116129240402
1877,경남청,진주,개양,파출소,055-759-9227,경상남도 진주시 진주대로 560,35.1567933184305,128.107806086668
1878,경남청,진주,충무공,파출소,055-752-5112,경상남도 진주시 충무공동 충의로 149,35.1747272136126,128.149855412382
1879,경남청,진주,문산,파출소,055-761-5112,경상남도 진주시 문산읍 동부로587번길 1,35.1676436972065,128.164071012533
1880,경남청,진주,금산,파출소,055-761-2112,경상남도 진주시 금산면 금산로 111,35.2138011483273,128.148308148094
1881,경남청,진주,일반성,파출소,055-754-6112,경상남도 진주시 일반성면 창촌길 27-1,,
1882,경남청,진주,지수,파출소,055-754-5112,경상남도 진주시 지수면 지수로 492,35.2353935746734,128.270233940564
1883,경남청,진주,수곡,파출소,055-754-4512,경상남도 진주시 수곡면 곤수로 903,35.1943987624469,127.93752877124
1884,경남청,진주,대곡,파출소,055-744-0112,경상남도 진주시 대곡면 진의로 1065 ,35.2622661682872,128.168552708492
1885,경남청,김해중부,연지,지구대,055-323-1112,경상남도 김해시 내외중앙로 118,35.2402296533569,128.868266594838
1886,경남청,김해중부,신어,지구대,055-332-3112,김해시 삼안로217번길 32,35.246758258849,128.907881552771
1887,경남청,김해중부,왕릉,지구대,055-336-2109,경상남도 김해시 해반천로168번길 8,35.2629016518761,128.868068643065
1888,경남청,김해중부,중앙,지구대,055-336-0112,경상남도 김해시 가락로 30 ,35.2291302862196,128.882523710026
1889,경남청,김해중부,상동,파출소,055-323-6112,경상남도 김해시 상동면 상동로 553,35.3081915513543,128.930340569379
1890,경남청,김해중부,대동,파출소,055-335-6112,경상남도 김해시 대동면 대동로 597,35.2433184879449,128.979675255984
1891,경남청,김해중부,생림,파출소,055-323-9112,경상남도 김해시 봉림로 21 ,35.3264150993271,128.849112043971
1892,경남청,김해서부,장유,지구대,055-312-0112,경상남도 김해시  계동로 102번길 19,35.1861141434398,128.796061452555
1893,경남청,김해서부,율하,파출소,055-323-0112,경상남도 김해시 율하숲길 12,35.1696068494179,128.823438111616
1894,경남청,김해서부,진영,파출소,055-342-0112,경상남도 김해시 진영읍 진영로 167,35.3032848047943,128.731470551282
1895,경남청,김해서부,한림,파출소,055-342-6112,경상남도 김해시 한림면 한림로 453,35.3254469728556,128.798277728595
1896,경남청,김해서부,진례,파출소,055-345-5112,경상남도 김해시 진례면 진례로 235,35.2484154882236,128.748212109243
1897,경남청,김해서부,주촌,파출소,055-329-1112,경상남도 김해시 주촌면 선지로 22 ,35.2328324824735,128.841763768637
1898,경남청,김해서부,칠산,파출소,055-323-2112,경상남도 김해시  칠산로459번길 15,35.21236291323,128.851701483862
1899,경남청,양산,물금,지구대,055-382-0112,경상남도 양산시 물금읍 가촌로 61,35.3175206032571,128.989479818982
1900,경남청,양산,증산,파출소,055-392-0114,경남상남도 양산시 물금읍 증산리 1747-1,,
1901,경남청,양산,덕계,파출소,055-365-0112,경상남도 양산시 덕계로 95,35.3760138280232,129.152621345257
1902,경남청,양산,서창,파출소,055-367-0112,경상남도 양산시 삼호로 158,35.4125932837639,129.173021641282
1903,경남청,양산,중앙,파출소,055-385-0112,경상남도 양산시 북안남5길 11-16,35.3459857465917,129.040299713959
1904,경남청,양산,삼성,파출소,055-384-0112,경상남도 양산시 북정11길 4 ,35.3616188778448,129.048198934876
1905,경남청,양산,동면,파출소,055-389-0112,경상남도 양산시 동면 내송로 39 ,35.323114465096,129.061853362832
1906,경남청,양산,상북,파출소,055-375-0112,경상남도 양산시 상북면 상북중앙로 394,35.4178760923071,129.0631729218
1907,경남청,양산,하북,파출소,055-381-0112,경상남도 양산시 하북면 신평로 24,35.4906031621609,129.087236494279
1908,경남청,양산,양주,파출소,055-388-0112,경상남도 양산시 양주로 34,35.3315787610564,129.026953255872
1909,경남청,양산,소주,파출소,055-388-0113,경상남도 양산시 대평들 1길 9-17,35.4140279799419,129.164281069247
1910,경남청,양산,평산,파출소,055-387-0112,경산남도 양산시 평산로 79,,
1911,경남청,거제,신현,지구대,055-636-0112,경상남도 거제시 고현천로 135,34.8807654303917,128.630671141445
1912,경남청,거제,옥포,지구대,055-688-0112,경상남도 거제시 옥포로22길 21,34.8954698265877,128.692995597608
1913,경남청,거제,장평,지구대,055-637-0112,경상남도 거제시 장평1로 154,34.8918221558528,128.604233791199
1914,경남청,거제,장승포,지구대,055-682-0112,경상남도 거제시 장승로 109,34.8644109371708,128.722818466486
1915,경남청,거제,아주,지구대,055-682-0113,경상남도 거제시 아주로 47,34.8646417851007,128.689752639358
1916,경남청,거제,연초,파출소,055-635-0113,경상남도 거제시 연초면 거제대로 4275 ,34.9117913660148,128.653317493474
1917,경남청,거제,거제,파출소,055-633-0112,경상남도 거제시 거제면 거제남서로 3431 ,34.8474432751792,128.588413238593
1918,경남청,거제,동부,파출소,055-633-2112,경상남도 거제시 동부면 거제남서로 3118 ,34.8262488634491,128.605781850637
1919,경남청,거제,장목,파출소,055-635-0112,경상남도 거제시 장목면 거제북로 1165,34.9872956706452,128.68090414943
1920,경남청,진해,덕산,지구대,055-549-8301,"경상남도 창원시 진해구  덕산로 36번길 9, 덕산지구대",35.144925445001,128.70396068393
1921,경남청,진해,용원,지구대,055-549-8302,"경상남도 창원시 진해구  용원로41번길 12, 용원지구대",35.1007072013919,128.814349204479
1922,경남청,진해,충무,파출소,055-549-8303,"경상남도 창원시 진해구  벚꽃로 36, 충무파출소",35.1496955827926,128.660621821824
1923,경남청,진해,경화,파출소,055-549-8305,"경상남도 창원시 진해구  충장로 329, 경화파출소",35.1537698313137,128.688176940792
